,imdbTitleId,clusterId,avgVote
40059,0363060,8,7.4
40060,0363095,0,6.4
40061,0363143,6,4.7
40062,0362586,7,4.7
40063,0363226,5,7.5
40064,0363249,7,6.5
40065,0363211,3,6.6
40066,0363276,6,5.5
40067,0362582,9,6.3
40068,0363235,8,6.8
40069,0363282,7,5.0
40070,0363292,4,6.3
40071,0363303,1,6.8
40072,0363290,5,6.2
40073,0363473,6,6.7
40074,0363277,4,5.3
40075,0363475,6,6.1
40076,0363504,2,5.9
40077,0363547,6,7.3
40078,0363525,4,4.2
40079,0363570,0,2.6
40080,0363532,8,7.0
40081,0363567,8,3.8
40082,0363565,3,1.5
40083,0363472,4,4.3
40084,0363589,7,7.2
40085,0363579,1,6.7
40086,0363721,8,6.2
40087,0363666,4,7.0
40088,0363623,2,4.8
40089,0363778,1,3.3
40090,0363780,2,6.9
40091,0363826,1,5.9
40092,0363852,3,4.8
40093,0363833,4,3.3
40094,0363879,4,5.9
40095,0363913,3,5.9
40096,0363970,4,6.2
40097,0363988,3,6.6
40098,0364045,7,6.3
40099,0364049,5,4.5
40100,0364058,5,6.8
40101,0363771,7,6.9
40102,0363741,5,5.8
40103,0364084,4,6.5
40104,0364093,1,6.6
40105,0364120,8,6.4
40106,0364262,0,5.6
40107,0364270,4,7.0
40108,0364109,4,6.0
40109,0363768,3,6.5
40110,0364193,4,6.9
40111,0364303,7,6.9
40112,0364301,5,7.1
40113,0364365,4,6.3
40114,0364343,6,6.2
40115,0364376,7,3.5
40116,0364447,2,6.1
40117,0364385,8,6.7
40118,0364517,9,7.6
40119,0364457,9,4.7
40120,0364526,4,7.0
40121,0364530,8,5.5
40122,0364537,5,7.5
40123,0364435,2,5.8
40124,0364556,6,7.1
40125,0364604,8,4.2
40126,0364569,2,8.4
40127,0364656,4,6.1
40128,0364647,8,8.3
40129,0364616,2,3.4
40130,0364725,6,6.7
40131,0364726,7,2.5
40132,0364310,1,5.3
40133,0364914,3,4.5
40134,0364751,6,5.9
40135,0364977,3,5.1
40136,0364970,5,5.6
40137,0364599,7,4.2
40138,0364986,6,2.3
40139,0365013,3,5.5
40140,0364961,3,6.9
40141,0364882,4,6.4
40142,0364745,1,5.7
40143,0364955,6,6.3
40144,0365089,1,7.4
40145,0365020,2,6.4
40146,0365183,8,6.7
40147,0365200,6,2.7
40148,0365190,4,6.7
40149,0365262,2,4.0
40150,0365100,3,5.0
40151,0365265,4,5.9
40152,0365376,2,7.2
40153,0365285,3,7.1
40154,0365296,7,6.8
40155,0365289,0,6.3
40156,0365398,9,6.8
40157,0365402,8,7.0
40158,0365407,1,5.1
40159,0365443,5,3.5
40160,0365410,2,5.9
40161,0365478,4,5.6
40162,0365484,3,5.2
40163,0365480,6,4.6
40164,0365479,5,6.8
40165,0365513,3,5.7
40166,0365194,7,3.5
40167,0365514,9,6.4
40168,0365485,8,6.7
40169,0365570,4,7.1
40170,0365653,2,3.3
40171,0365671,3,5.4
40172,0365659,4,6.7
40173,0365674,7,4.5
40174,0365675,8,6.4
40175,0365686,9,6.4
40176,0365737,6,6.9
40177,0365763,3,6.9
40178,0365748,0,7.9
40179,0365770,3,2.9
40180,0365125,1,5.1
40181,0365830,7,6.8
40182,0365847,9,6.1
40183,0365852,2,2.9
40184,0365880,0,3.4
40185,0365907,3,6.5
40186,0365918,7,4.3
40187,0365808,5,4.6
40188,0365810,3,6.6
40189,0365938,7,6.1
40190,0365957,0,3.9
40191,0365960,7,7.2
40192,0365967,5,6.5
40193,0365914,2,6.4
40194,0365929,7,5.5
40195,0366287,9,6.8
40196,0366174,7,4.7
40197,0366291,4,3.4
40198,0366292,8,6.2
40199,0366304,9,7.0
40200,0365913,3,3.2
40201,0366180,4,5.9
40202,0366416,1,7.0
40203,0366444,7,6.5
40204,0366517,2,3.8
40205,0366450,1,5.5
40206,0366505,8,8.4
40207,0366518,3,5.6
40208,0366526,8,6.6
40209,0366544,4,5.9
40210,0366527,5,6.4
40211,0366548,7,6.4
40212,0366532,5,7.4
40213,0366551,2,7.1
40214,0366596,4,4.6
40215,0366581,8,5.8
40216,0366555,6,5.5
40217,0366598,9,5.6
40218,0366616,8,6.9
40219,0366621,8,7.5
40220,0366630,9,3.0
40221,0366635,4,6.8
40222,0366627,9,7.1
40223,0366655,5,7.0
40224,0366701,5,6.2
40225,0366711,7,2.5
40226,0366726,5,5.3
40227,0366720,4,5.2
40228,0366721,9,7.9
40229,0366750,4,5.9
40230,0366777,7,6.8
40231,0366762,2,3.6
40232,0366780,1,6.8
40233,0366840,1,8.0
40234,0366804,9,4.6
40235,0366839,2,7.1
40236,0366842,3,2.6
40237,0366854,4,6.3
40238,0366860,9,4.3
40239,0366894,5,4.1
40240,0366880,9,2.1
40241,0366905,2,7.0
40242,0366915,5,7.0
40243,0366985,8,2.6
40244,0366917,4,5.9
40245,0366920,2,5.1
40246,0366996,8,7.2
40247,0367000,5,5.0
40248,0367027,0,6.4
40249,0367085,0,4.5
40250,0367046,4,5.1
40251,0367082,1,6.9
40252,0367088,9,3.9
40253,0367087,4,6.4
40254,0367089,6,7.3
40255,0367097,6,6.6
40256,0367098,9,6.3
40257,0367110,5,8.2
40258,0367122,6,2.9
40259,0367151,8,5.7
40260,0367153,6,5.3
40261,0367174,8,6.8
40262,0367188,6,7.4
40263,0365885,6,6.8
40264,0367195,1,7.0
40265,0367203,1,6.6
40266,0367232,4,5.5
40267,0366137,4,6.9
40268,0367257,9,6.1
40269,0367478,1,5.7
40270,0367479,0,6.3
40271,0367495,8,8.7
40272,0367480,4,5.1
40273,0366347,0,4.3
40274,0367567,7,6.2
40275,0367587,4,5.7
40276,0367594,6,6.6
40277,0367608,0,3.7
40278,0367602,4,5.9
40279,0367631,0,5.3
40280,0367628,5,2.4
40281,0366900,9,6.1
40282,0367136,7,2.0
40283,0367657,8,7.0
40284,0367677,4,2.1
40285,0367164,3,2.7
40286,0367652,3,4.7
40287,0367798,2,4.6
40288,0367859,4,7.6
40289,0367913,1,6.4
40290,0367878,2,7.3
40291,0367882,7,6.1
40292,0367959,6,6.2
40293,0367960,6,6.2
40294,0368008,1,6.6
40295,0367975,4,7.5
40296,0368024,4,5.7
40297,0368026,1,3.3
40298,0368078,5,7.4
40299,0368045,0,6.0
40300,0368089,2,5.5
40301,0368226,6,3.7
40302,0368222,7,6.3
40303,0367193,3,5.2
40304,0368249,6,5.1
40305,0368259,2,4.7
40306,0368252,3,3.0
40307,0367863,2,6.4
40308,0368268,2,3.2
40309,0368296,5,5.1
40310,0368343,6,4.7
40311,0368340,1,5.7
40312,0368323,6,6.5
40313,0368375,9,5.8
40314,0368400,9,7.9
40315,0368411,2,5.6
40316,0368412,0,5.7
40317,0368555,1,5.8
40318,0368447,7,6.5
40319,0368561,6,3.9
40320,0368571,6,6.1
40321,0368564,0,5.6
40322,0368580,9,3.4
40323,0368578,7,4.7
40324,0368619,9,7.6
40325,0368658,6,7.1
40326,0368662,3,4.4
40327,0368725,0,5.9
40328,0368688,3,5.0
40329,0368668,9,3.2
40330,0368770,4,5.5
40331,0368774,2,6.4
40332,0368794,9,6.9
40333,0368811,8,5.8
40334,0368824,3,6.7
40335,0368836,9,5.0
40336,0368891,0,6.9
40337,0368852,3,6.8
40338,0368855,8,5.2
40339,0368896,5,6.6
40340,0368667,8,7.8
40341,0368909,3,7.2
40342,0368709,0,6.4
40343,0368913,5,7.3
40344,0368894,1,6.0
40345,0368876,4,4.6
40346,0368920,5,7.2
40347,0368962,8,7.6
40348,0368933,7,5.8
40349,0368969,5,7.6
40350,0368975,7,5.4
40351,0369000,9,7.0
40352,0369039,2,5.5
40353,0369226,9,2.4
40354,0369060,4,7.3
40355,0369006,8,6.3
40356,0369258,0,7.7
40357,0369295,6,6.0
40358,0369357,0,6.3
40359,0369359,4,4.7
40360,0369424,9,4.3
40361,0369436,8,5.7
40362,0369516,5,3.2
40363,0369610,7,7.0
40364,0369195,4,4.2
40365,0369637,9,5.4
40366,0369672,1,7.1
40367,0369723,9,4.6
40368,0369702,7,8.0
40369,0369738,2,2.4
40370,0369795,0,3.5
40371,0369053,3,6.4
40372,0369878,5,5.2
40373,0369902,4,6.8
40374,0369918,3,4.9
40375,0369994,3,6.0
40376,0369948,3,6.5
40377,0370032,0,4.4
40378,0370051,4,6.5
40379,0370081,0,6.0
40380,0370082,3,5.9
40381,0370242,9,6.6
40382,0369294,3,6.7
40383,0370263,0,5.6
40384,0370244,5,7.2
40385,0370294,8,3.3
40386,0370279,4,7.0
40387,0369339,6,7.5
40388,0370360,6,6.0
40389,0370402,3,5.9
40390,0370531,5,6.2
40391,0370425,5,6.4
40392,0370477,0,6.8
40393,0370561,3,7.0
40394,0370919,4,5.6
40395,0370938,4,5.9
40396,0369441,2,6.2
40397,0370969,5,6.5
40398,0370986,2,7.6
40399,0371008,2,5.3
40400,0371092,4,4.9
40401,0371047,9,3.6
40402,0371212,6,5.3
40403,0369641,5,6.4
40404,0369735,7,5.6
40405,0371226,2,6.5
40406,0369750,1,4.8
40407,0371246,2,6.4
40408,0371257,7,6.8
40409,0371280,4,7.5
40410,0371552,8,6.1
40411,0371405,4,3.9
40412,0371307,5,6.6
40413,0371572,2,3.8
40414,0371589,5,6.8
40415,0371586,4,6.7
40416,0371606,0,5.7
40417,0371642,5,5.2
40418,0371675,3,3.5
40419,0371668,8,5.5
40420,0371683,2,3.9
40421,0371392,4,7.4
40422,0371724,7,6.8
40423,0371739,2,5.4
40424,0371735,9,7.5
40425,0371710,4,6.5
40426,0371846,0,2.2
40427,0371878,1,6.0
40428,0371746,0,7.9
40429,0371881,6,4.6
40430,0371853,2,4.0
40431,0371902,3,3.3
40432,0371907,8,5.5
40433,0371920,0,3.1
40434,0371712,5,7.2
40435,0371342,9,4.8
40436,0371282,2,4.6
40437,0371953,1,5.4
40438,0371922,1,5.8
40439,0371939,0,6.5
40440,0372005,3,3.9
40441,0372122,2,5.9
40442,0372183,6,7.7
40443,0372238,7,5.4
40444,0372303,4,5.1
40445,0372237,1,5.9
40446,0372334,2,6.9
40447,0372346,3,5.0
40448,0372359,9,6.2
40449,0372366,2,7.0
40450,0372361,7,6.3
40451,0372370,1,6.4
40452,0372402,5,7.6
40453,0372429,6,4.1
40454,0372461,9,5.8
40455,0372472,4,5.7
40456,0372375,7,5.3
40457,0372478,7,7.3
40458,0372489,0,3.4
40459,0372532,2,6.2
40460,0372588,6,7.2
40461,0372594,1,6.4
40462,0372782,1,6.3
40463,0372814,4,6.3
40464,0372871,7,7.0
40465,0372824,4,7.9
40466,0372784,7,8.2
40467,0372828,6,5.3
40468,0372873,2,3.5
40469,0372884,3,5.8
40470,0372401,0,4.8
40471,0372907,9,5.0
40472,0372909,8,5.1
40473,0372921,3,3.4
40474,0372937,3,6.4
40475,0373028,1,5.4
40476,0373024,2,7.1
40477,0373074,5,7.7
40478,0373051,7,5.8
40479,0373040,3,5.7
40480,0373283,1,6.7
40481,0373416,0,4.3
40482,0373152,2,7.0
40483,0373445,4,5.6
40484,0373400,3,2.9
40485,0372975,0,3.4
40486,0373450,4,6.4
40487,0373469,0,7.5
40488,0373690,4,5.5
40489,0373704,4,5.5
40490,0373718,0,6.5
40491,0373707,9,6.9
40492,0373712,3,5.2
40493,0373733,8,7.2
40494,0373263,2,4.9
40495,0373747,4,7.3
40496,0373760,9,7.4
40497,0373751,9,3.8
40498,0373788,5,6.3
40499,0373786,4,4.0
40500,0373823,4,7.1
40501,0373883,3,6.1
40502,0373762,5,4.4
40503,0373906,7,5.7
40504,0373889,7,7.5
40505,0373900,7,4.3
40506,0373908,4,3.3
40507,0373930,1,6.7
40508,0373926,6,6.4
40509,0374002,5,3.9
40510,0373972,1,4.2
40511,0373999,5,5.8
40512,0373981,5,7.7
40513,0374036,5,6.9
40514,0374018,9,6.5
40515,0374009,5,5.4
40516,0374076,8,3.5
40517,0374102,7,5.7
40518,0374089,8,5.9
40519,0373856,9,7.8
40520,0373862,4,4.0
40521,0374117,8,6.5
40522,0374153,4,6.9
40523,0374128,3,6.5
40524,0374145,4,5.1
40525,0374164,9,6.2
40526,0374170,7,1.5
40527,0374180,1,5.3
40528,0374184,9,6.6
40529,0374201,0,4.6
40530,0374248,1,7.0
40531,0374294,8,6.4
40532,0374273,5,5.3
40533,0374271,8,7.1
40534,0374279,5,7.0
40535,0374277,4,6.5
40536,0374252,9,5.7
40537,0374312,0,3.6
40538,0374269,4,5.7
40539,0374308,3,6.2
40540,0374330,5,6.3
40541,0374345,4,7.3
40542,0374339,4,6.9
40543,0374358,4,6.5
40544,0374497,8,7.3
40545,0374496,3,5.5
40546,0374298,2,7.0
40547,0374574,8,6.4
40548,0374506,9,7.2
40549,0374536,3,4.8
40550,0374660,9,5.4
40551,0374621,6,3.3
40552,0374718,0,4.8
40553,0374764,4,5.1
40554,0374828,5,4.9
40555,0374812,8,7.7
40556,0374569,6,6.9
40557,0374546,0,8.0
40558,0374853,3,6.0
40559,0374583,4,6.8
40560,0374563,1,4.7
40561,0374639,3,6.5
40562,0374900,2,6.9
40563,0374923,2,5.4
40564,0375008,7,4.2
40565,0374887,8,8.1
40566,0375053,9,5.6
40567,0375063,0,7.5
40568,0375066,8,7.4
40569,0374916,9,5.9
40570,0375093,4,8.5
40571,0375104,3,6.7
40572,0375154,7,6.8
40573,0375172,0,5.2
40574,0375145,3,4.0
40575,0375100,3,4.5
40576,0375173,7,6.2
40577,0375195,2,4.0
40578,0375222,4,3.8
40579,0375210,0,5.5
40580,0375040,4,3.6
40581,0375233,5,6.8
40582,0375514,4,6.4
40583,0375342,2,6.3
40584,0375529,2,6.6
40585,0375553,9,5.3
40586,0374862,4,3.9
40587,0375560,7,4.3
40588,0375571,8,7.8
40589,0375568,9,6.3
40590,0375651,8,5.5
40591,0375611,9,8.2
40592,0375669,9,6.5
40593,0375735,7,6.4
40594,0375679,3,7.7
40595,0375791,7,4.2
40596,0375705,4,7.0
40597,0375819,5,5.7
40598,0375824,9,5.6
40599,0375890,9,3.0
40600,0375909,4,2.8
40601,0375911,9,6.7
40602,0375934,8,5.3
40603,0375920,6,6.3
40604,0375878,8,8.0
40605,0375997,4,7.6
40606,0376007,9,7.0
40607,0376006,7,5.4
40608,0375912,7,7.3
40609,0376105,2,5.2
40610,0376076,4,8.4
40611,0376018,6,6.0
40612,0375733,4,6.5
40613,0376108,6,5.2
40614,0376127,8,8.2
40615,0376144,4,7.3
40616,0375785,3,5.8
40617,0376136,2,6.2
40618,0376177,2,6.8
40619,0376182,9,2.5
40620,0376181,7,6.7
40621,0376263,3,6.3
40622,0376304,3,6.1
40623,0376479,9,6.1
40624,0376568,9,5.8
40625,0376543,0,6.1
40626,0376606,0,5.5
40627,0376196,3,5.8
40628,0376633,7,6.8
40629,0376541,1,7.2
40630,0376649,7,5.3
40631,0376745,5,6.3
40632,0376720,6,4.8
40633,0376717,0,3.0
40634,0376773,6,4.4
40635,0376736,4,5.1
40636,0376650,1,5.4
40637,0376779,2,6.6
40638,0376787,1,5.2
40639,0376800,2,7.7
40640,0376868,6,3.4
40641,0376874,7,5.1
40642,0376873,9,5.3
40643,0376827,3,5.7
40644,0376890,2,6.0
40645,0376961,8,6.9
40646,0376990,8,4.8
40647,0376994,8,6.7
40648,0376995,7,5.6
40649,0377032,3,4.7
40650,0377008,9,6.4
40651,0377038,3,7.5
40652,0377043,0,4.9
40653,0377051,3,5.2
40654,0377061,3,5.6
40655,0377057,3,5.2
40656,0377062,7,6.1
40657,0377066,7,3.4
40658,0377079,8,6.2
40659,0377070,4,4.6
40660,0377080,9,5.6
40661,0377084,6,7.0
40662,0377088,2,6.3
40663,0377098,0,5.1
40664,0377091,0,7.2
40665,0377107,7,6.7
40666,0377109,2,5.4
40667,0377119,8,4.9
40668,0377309,6,4.9
40669,0377131,5,6.9
40670,0377320,0,5.9
40671,0377340,9,4.6
40672,0377355,6,4.6
40673,0377321,9,7.6
40674,0377432,5,3.6
40675,0377556,3,7.1
40676,0377471,7,5.6
40677,0377569,1,7.1
40678,0377633,3,5.8
40679,0377643,5,8.0
40680,0377651,0,6.3
40681,0377610,9,6.6
40682,0377701,4,6.8
40683,0377713,4,5.7
40684,0377720,3,2.7
40685,0377727,9,6.0
40686,0377744,3,4.7
40687,0377747,8,6.7
40688,0377749,7,5.6
40689,0377772,8,6.1
40690,0377818,7,5.1
40691,0377834,7,6.2
40692,0377752,1,7.7
40693,0377864,7,4.4
40694,0376003,9,6.3
40695,0377992,9,7.7
40696,0377923,9,6.3
40697,0377981,6,5.9
40698,0377935,8,6.6
40699,0376968,0,8.0
40700,0377071,7,4.7
40701,0377994,9,6.6
40702,0377092,6,7.0
40703,0377738,4,4.9
40704,0378072,8,7.0
40705,0378078,3,5.6
40706,0378139,3,6.2
40707,0378255,2,4.9
40708,0378262,9,6.8
40709,0378226,7,5.4
40710,0378215,6,7.3
40711,0378194,6,8.0
40712,0378109,3,5.9
40713,0378306,6,5.1
40714,0378284,4,7.7
40715,0378361,5,6.5
40716,0378362,4,6.6
40717,0378366,9,5.2
40718,0378341,8,6.1
40719,0378428,2,5.7
40720,0378394,6,4.8
40721,0378417,5,5.6
40722,0378453,4,6.7
40723,0378456,9,2.4
40724,0378458,9,4.4
40725,0378475,5,5.8
40726,0378565,3,5.3
40727,0378647,4,8.2
40728,0378254,2,3.0
40729,0378661,9,5.9
40730,0378715,4,6.7
40731,0378725,9,7.0
40732,0378773,4,5.1
40733,0378786,4,6.2
40734,0378793,7,7.3
40735,0378804,2,6.2
40736,0378848,8,5.8
40737,0378802,2,5.5
40738,0378854,4,4.0
40739,0378867,4,5.4
40740,0378912,2,5.9
40741,0379065,4,5.3
40742,0378906,8,7.4
40743,0378898,1,5.4
40744,0378897,8,7.5
40745,0379071,8,5.4
40746,0379159,4,6.3
40747,0379176,4,6.6
40748,0379185,7,5.2
40749,0379184,0,6.4
40750,0379240,0,5.4
40751,0379266,2,5.7
40752,0379217,3,7.1
40753,0379270,1,5.8
40754,0379199,9,6.6
40755,0379278,8,6.3
40756,0379298,5,7.4
40757,0379306,3,6.5
40758,0379322,3,4.9
40759,0379063,0,6.7
40760,0379307,6,6.3
40761,0378947,3,6.4
40762,0379351,4,5.0
40763,0379341,6,4.7
40764,0379352,5,7.0
40765,0379363,7,2.2
40766,0379375,5,7.7
40767,0379461,8,6.3
40768,0379380,2,4.4
40769,0379463,0,6.7
40770,0379487,6,5.5
40771,0379370,9,8.1
40772,0379504,8,6.6
40773,0379497,4,5.9
40774,0379536,4,5.6
40775,0379576,8,6.9
40776,0379561,3,6.8
40777,0379587,5,6.8
40778,0379577,5,6.8
40779,0379797,2,3.2
40780,0379786,0,7.8
40781,0379818,8,6.1
40782,0379765,3,6.4
40783,0379708,4,4.1
40784,0379725,7,7.3
40785,0379956,6,5.1
40786,0379878,5,5.6
40787,0379790,2,4.8
40788,0379976,5,5.8
40789,0379918,4,6.5
40790,0380066,7,5.7
40791,0380070,4,5.2
40792,0380249,3,6.9
40793,0380069,5,5.6
40794,0380068,8,5.2
40795,0380201,2,4.5
40796,0379985,4,5.9
40797,0380277,3,3.7
40798,0380311,2,6.1
40799,0380290,4,5.0
40800,0380165,4,3.1
40801,0380323,7,6.1
40802,0380291,9,6.8
40803,0380366,1,7.1
40804,0379889,6,7.0
40805,0380389,0,6.7
40806,0380420,3,5.4
40807,0380527,0,1.9
40808,0380538,8,7.5
40809,0380485,8,7.5
40810,0380510,3,6.7
40811,0380609,1,6.1
40812,0380531,9,4.2
40813,0380599,9,6.8
40814,0379865,7,6.0
40815,0380349,4,5.8
40816,0380623,6,5.5
40817,0380635,2,4.8
40818,0380650,3,5.8
40819,0380687,7,5.3
40820,0380636,7,7.1
40821,0380689,2,6.9
40822,0380710,8,5.8
40823,0380726,8,5.4
40824,0380779,2,6.5
40825,0380736,7,6.7
40826,0380798,9,6.4
40827,0380832,6,6.6
40828,0380817,0,6.3
40829,0380834,8,5.1
40830,0381008,5,2.7
40831,0381061,3,8.0
40832,0381074,3,6.9
40833,0381077,8,5.8
40834,0381090,8,5.5
40835,0381111,4,6.1
40836,0381104,9,4.8
40837,0381190,1,5.8
40838,0381150,7,4.5
40839,0381192,0,4.6
40840,0381280,1,6.8
40841,0381270,9,6.5
40842,0381292,9,6.2
40843,0381348,9,7.0
40844,0381466,4,5.6
40845,0381442,8,6.3
40846,0381392,4,5.1
40847,0380732,5,6.5
40848,0381469,7,4.3
40849,0381483,1,7.0
40850,0380773,4,6.3
40851,0381473,5,5.3
40852,0381617,7,4.7
40853,0381505,6,6.5
40854,0381668,2,7.3
40855,0381361,1,3.4
40856,0381487,4,3.0
40857,0381341,6,4.4
40858,0381601,0,4.6
40859,0381681,6,8.0
40860,0381524,2,5.3
40861,0381711,3,6.0
40862,0381700,2,6.2
40863,0381707,0,5.6
40864,0381637,1,7.6
40865,0381704,2,6.4
40866,0381720,9,5.0
40867,0381716,1,6.5
40868,0381717,3,6.7
40869,0381849,0,7.7
40870,0381690,9,6.3
40871,0381966,1,5.6
40872,0382028,3,2.5
40873,0381936,5,7.1
40874,0382037,2,6.9
40875,0381682,0,4.5
40876,0382053,6,6.0
40877,0381971,3,6.5
40878,0382073,7,6.9
40879,0381985,5,4.0
40880,0381940,2,6.1
40881,0382077,4,6.0
40882,0382019,9,4.8
40883,0382095,0,6.5
40884,0382081,9,6.2
40885,0382134,0,4.9
40886,0382097,3,6.8
40887,0382109,3,3.6
40888,0382114,9,7.1
40889,0382188,4,5.2
40890,0382180,5,6.0
40891,0382189,3,6.7
40892,0382205,8,6.4
40893,0382197,6,4.4
40894,0382215,7,6.8
40895,0382222,0,5.5
40896,0382271,1,6.3
40897,0382255,7,6.8
40898,0382357,3,6.4
40899,0382308,4,7.0
40900,0382295,8,4.8
40901,0382365,9,6.2
40902,0382534,1,4.1
40903,0382557,3,6.6
40904,0382572,9,6.6
40905,0382579,2,6.1
40906,0382330,0,7.5
40907,0382622,4,4.0
40908,0382621,3,6.8
40909,0382615,3,5.3
40910,0382625,0,6.6
40911,0382627,5,6.6
40912,0382628,6,5.6
40913,0382649,1,7.0
40914,0382687,6,3.8
40915,0382680,4,6.5
40916,0382691,9,6.7
40917,0382719,6,3.8
40918,0382711,4,6.4
40919,0382383,9,7.4
40920,0382761,2,4.7
40921,0382721,2,5.1
40922,0382724,6,6.8
40923,0382810,9,6.2
40924,0382561,2,5.2
40925,0382765,9,6.3
40926,0382806,5,7.0
40927,0382821,5,6.7
40928,0382847,2,5.6
40929,0382839,3,5.8
40930,0382842,8,3.5
40931,0382382,3,5.6
40932,0382866,8,7.1
40933,0382923,8,2.8
40934,0382912,2,6.1
40935,0382932,0,8.0
40936,0382960,3,5.9
40937,0382942,8,5.9
40938,0382992,3,5.1
40939,0383010,0,5.1
40940,0382385,9,5.3
40941,0383025,9,6.7
40942,0383028,0,7.6
40943,0383020,1,7.7
40944,0383001,4,4.8
40945,0383060,0,4.4
40946,0382966,2,5.3
40947,0383041,4,5.7
40948,0382988,9,6.9
40949,0383064,9,5.5
40950,0383216,6,5.7
40951,0383177,9,9.1
40952,0383184,0,5.6
40953,0383222,5,2.9
40954,0383304,2,5.4
40955,0382910,3,2.8
40956,0383331,2,7.1
40957,0383353,2,5.3
40958,0383373,4,5.1
40959,0382868,8,7.0
40960,0383478,3,5.5
40961,0383388,0,6.4
40962,0383518,7,6.2
40963,0383534,0,6.2
40964,0383543,5,6.3
40965,0383574,6,7.3
40966,0383648,3,5.2
40967,0383678,8,7.9
40968,0383313,8,6.2
40969,0383694,6,7.6
40970,0383702,8,5.5
40971,0383717,4,6.6
40972,0383846,8,8.4
40973,0383862,4,7.3
40974,0383905,7,7.1
40975,0383995,8,5.3
40976,0383965,6,6.7
40977,0383975,8,7.0
40978,0384037,3,5.6
40979,0384055,5,5.6
40980,0384057,0,5.8
40981,0384116,3,8.0
40982,0384177,4,6.5
40983,0384194,4,5.0
40984,0384369,4,7.4
40985,0384376,7,5.5
40986,0384495,5,6.3
40987,0384504,2,7.4
40988,0384488,9,7.3
40989,0384521,2,4.0
40990,0384537,1,6.5
40991,0384573,0,6.3
40992,0384642,0,5.6
40993,0384639,7,6.8
40994,0384286,7,5.8
40995,0384491,8,6.9
40996,0384680,6,6.5
40997,0384683,3,6.4
40998,0384417,9,6.1
40999,0384792,6,4.8
41000,0384699,1,6.5
41001,0384686,0,6.6
41002,0384793,7,6.4
41003,0384798,6,4.9
41004,0384806,1,6.0
41005,0384804,5,5.9
41006,0384810,0,6.4
41007,0384814,6,5.8
41008,0384832,8,5.8
41009,0384819,9,6.8
41010,0384847,4,5.1
41011,0385002,3,7.5
41012,0384929,1,6.4
41013,0385056,1,6.6
41014,0385004,5,7.5
41015,0385077,3,5.8
41016,0385092,8,5.0
41017,0385115,2,4.5
41018,0385183,5,3.8
41019,0385213,5,4.7
41020,0385173,4,6.7
41021,0385243,1,6.6
41022,0385006,7,6.2
41023,0385057,9,5.2
41024,0385267,6,6.4
41025,0385307,3,5.1
41026,0385363,9,5.7
41027,0385543,3,3.9
41028,0385524,5,4.5
41029,0385511,3,5.7
41030,0385568,3,6.5
41031,0385548,5,6.4
41032,0385560,0,4.2
41033,0385622,3,3.7
41034,0385599,5,4.8
41035,0385635,8,7.0
41036,0385683,9,5.3
41037,0385677,6,5.8
41038,0385705,7,6.8
41039,0385676,8,4.8
41040,0385726,7,7.2
41041,0385700,8,7.2
41042,0385668,5,7.0
41043,0385727,3,5.6
41044,0385737,0,4.1
41045,0385703,3,7.1
41046,0385752,0,6.1
41047,0385754,4,6.0
41048,0385751,3,5.2
41049,0385716,4,4.7
41050,0385782,9,5.1
41051,0385738,8,5.4
41052,0385813,2,5.0
41053,0385842,2,6.9
41054,0385878,9,6.6
41055,0385592,1,4.6
41056,0385846,3,4.6
41057,0385889,4,6.9
41058,0385880,0,6.6
41059,0385932,4,6.1
41060,0385928,8,8.0
41061,0385887,7,6.8
41062,0385969,3,5.2
41063,0385933,4,5.7
41064,0385988,6,3.5
41065,0385993,3,5.6
41066,0385990,2,3.2
41067,0386005,4,7.0
41068,0386019,2,3.7
41069,0386029,8,6.3
41070,0386038,5,7.5
41071,0386064,1,8.1
41072,0386095,9,4.7
41073,0386065,5,7.0
41074,0386087,2,4.8
41075,0386117,8,6.7
41076,0386140,3,6.0
41077,0385598,9,3.0
41078,0385890,2,3.2
41079,0386284,2,4.6
41080,0386342,9,7.5
41081,0386428,5,6.5
41082,0386421,3,6.0
41083,0386327,4,5.5
41084,0386504,0,5.8
41085,0386582,8,6.8
41086,0386534,7,5.4
41087,0386588,1,6.6
41088,0386611,5,5.4
41089,0386590,5,5.6
41090,0386603,7,7.0
41091,0386695,8,4.7
41092,0386651,4,7.6
41093,0386649,3,3.9
41094,0386741,4,6.7
41095,0386693,4,5.7
41096,0386669,1,5.4
41097,0386820,4,7.1
41098,0386846,6,1.9
41099,0386751,4,5.8
41100,0386835,9,5.0
41101,0386858,5,5.1
41102,0387055,4,5.6
41103,0387057,7,7.1
41104,0387015,3,5.6
41105,0386850,4,6.5
41106,0387059,3,5.5
41107,0387037,2,6.7
41108,0387114,4,5.2
41109,0387117,4,6.0
41110,0387164,4,7.2
41111,0386862,9,7.2
41112,0387233,3,5.5
41113,0387175,1,6.4
41114,0387126,0,3.9
41115,0387131,0,7.4
41116,0387151,6,6.5
41117,0387254,0,3.8
41118,0387358,3,3.6
41119,0387460,2,2.3
41120,0387445,9,5.3
41121,0387357,2,5.5
41122,0387463,9,4.8
41123,0387472,4,6.4
41124,0387514,0,6.2
41125,0387441,8,6.2
41126,0387564,3,7.6
41127,0387467,5,6.4
41128,0387596,3,7.1
41129,0387549,3,4.9
41130,0387575,7,4.8
41131,0387678,9,7.3
41132,0387693,3,3.7
41133,0387805,6,5.3
